,Time,Year,Date,Week,Tm,Opp,Result,Home,Started,Att,PassYds,PassTD,RushYds,RushTD,def_rk,name
57,85,2023,2023-09-21,3,SFO,NYG,W 30-12,True,False,0,0,0,-1,0,19.0,sam darnold
58,86,2023,2023-10-01,4,SFO,ARI,W 35-16,True,False,0,0,0,-1,0,13.0,sam darnold
59,87,2023,2023-10-08,5,SFO,DAL,W 42-10,True,False,1,1,0,-1,0,5.0,sam darnold
60,91,2023,2023-11-12,10,SFO,JAX,W 34-3,False,False,2,6,0,-3,0,26.0,sam darnold
61,94,2023,2023-12-03,13,SFO,PHI,W 42-19,False,False,0,0,0,-1,0,31.0,sam darnold
62,96,2023,2023-12-17,15,SFO,ARI,W 45-29,False,False,3,20,0,-2,0,13.0,sam darnold
63,97,2023,2023-12-25,16,SFO,BAL,L 19-33,True,False,14,81,1,9,0,6.0,sam darnold
64,98,2023,2023-12-31,17,SFO,WAS,W 27-10,False,False,0,0,0,-2,0,32.0,sam darnold
65,99,2023,2024-01-07,18,SFO,LAR,L 20-21,True,True,26,189,1,19,1,20.0,sam darnold
66,100,2024,2024-09-08,1,MIN,NYG,W 28-6,False,True,24,208,2,3,0,,sam darnold
67,101,2024,2024-09-15,2,MIN,SFO,W 23-17,True,True,26,268,2,32,0,,sam darnold
68,102,2024,2024-09-22,3,MIN,HOU,W 34-7,True,True,28,181,4,0,0,,sam darnold
69,103,2024,2024-09-29,4,MIN,GNB,W 31-29,False,True,28,275,3,15,0,,sam darnold
70,104,2024,2024-10-06,5,MIN,NYJ,W 23-17,True,True,31,179,0,11,0,,sam darnold
