,Time,Year,Date,Week,Tm,Opp,Result,Home,Started,Att,PassYds,PassTD,RushYds,RushTD,def_rk,name
58,78,2013,2013-12-16,15,DET,BAL,L 16-18,True,True,34,235,1,9,0,12.0,matthew stafford
59,79,2013,2013-12-22,16,DET,NYG,L 20-23,True,True,42,222,0,-1,0,10.0,matthew stafford
60,80,2013,2013-12-29,17,DET,MIN,L 13-14,False,True,33,217,1,0,0,31.0,matthew stafford
61,81,2014,2014-09-08,1,DET,NYG,W 35-14,True,True,32,346,2,2,1,18.0,matthew stafford
62,82,2014,2014-09-14,2,DET,CAR,L 7-24,False,True,48,291,1,8,0,11.0,matthew stafford
63,83,2014,2014-09-21,3,DET,GNB,W 19-7,True,True,34,246,0,8,0,10.0,matthew stafford
64,84,2014,2014-09-28,4,DET,NYJ,W 24-17,False,True,34,293,2,8,1,14.0,matthew stafford
65,85,2014,2014-10-05,5,DET,BUF,L 14-17,True,True,31,231,1,8,0,3.0,matthew stafford
66,86,2014,2014-10-12,6,DET,MIN,W 17-3,False,True,33,185,1,1,0,7.0,matthew stafford
67,87,2014,2014-10-19,7,DET,NOR,W 24-23,True,True,40,299,2,1,0,25.0,matthew stafford
68,88,2014,2014-10-26,8,DET,ATL,W 22-21,False,True,47,325,2,9,0,32.0,matthew stafford
69,89,2014,2014-11-09,10,DET,MIA,W 20-16,True,True,40,280,2,-1,0,6.0,matthew stafford
70,90,2014,2014-11-16,11,DET,ARI,L 6-14,False,True,30,183,0,0,0,29.0,matthew stafford
71,91,2014,2014-11-23,12,DET,NWE,L 9-34,False,True,46,264,0,18,0,17.0,matthew stafford
72,92,2014,2014-11-27,13,DET,CHI,W 34-17,True,True,45,390,2,0,0,30.0,matthew stafford
73,93,2014,2014-12-07,14,DET,TAM,W 34-17,True,True,34,311,3,-2,0,28.0,matthew stafford
74,94,2014,2014-12-14,15,DET,MIN,W 16-14,True,True,28,153,1,2,0,7.0,matthew stafford
75,95,2014,2014-12-21,16,DET,CHI,W 20-14,False,True,39,243,0,2,0,30.0,matthew stafford
76,96,2014,2014-12-28,17,DET,GNB,L 20-30,False,True,41,217,3,29,0,10.0,matthew stafford
77,97,2015,2015-09-13,1,DET,SDG,L 28-33,False,True,30,246,2,-1,0,14.0,matthew stafford
78,98,2015,2015-09-20,2,DET,MIN,L 16-26,False,True,53,286,2,20,0,12.0,matthew stafford
